3.549363039730606129e-02	5.741830889300817420e-01	3.033940300051174389e-04	3.074334101618211856e-02	2.414000987689578692e-04	6.987389952364874146e-01	8.751976573762476619e-01	2.824113247766588231e+00	1.702249587017939589e-02	3.813727709406248634e-04	2.441910728143549081e-04	1.271714953387664271e-01	8.571265182653782240e-05	1.593744307734658652e-02
1.352255145672000953e-04	1.236372612450451491e+00	3.324475356895993791e-04	2.042045884829299873e-04	2.646519819108557087e-04	1.297376870218311662e-01	1.791422920394245347e-02	2.436452046594968039e-04	3.459158422306478187e+00	4.268781967225371873e-04	2.624119759572963073e-04	9.188647111081693630e-02	1.525878872084893700e-01	1.103169357924710936e-01
3.481594153449546220e-04	6.089362317329097968e-04	8.480897469579505750e-04	5.296841556633101423e-04	6.838932327887308708e-04	3.367018374115909310e-04	4.866736325472951629e-04	6.309008402612206225e-04	4.417043358397683330e-04	1.075626295216986156e-03	5.192448730051325789e+00	1.876041786434304130e-04	2.372390131486220666e-04	7.279089731609267181e-04
7.621745665731304298e-01	5.585342108666769834e-01	3.747530242333122104e-04	6.137653142312226029e-01	2.976539893068923660e-04	1.328118601594188597e+00	2.480383976947861113e-01	2.019558357015580896e-01	1.204291066821527173e-02	4.792836379511123996e-04	2.944605912456017631e-04	4.544452597280506656e-01	2.791377325482872693e-02	9.913890512634665475e-01
5.960448795980882730e-01	3.320614325039559223e-01	3.081399620282623472e-02	3.167679334076560771e-01	2.952528239951180300e+00	1.763977274226239400e-01	3.218594836702666495e-02	2.783013299700930285e-03	3.919191862588982512e-05	9.366195324345740489e-05	4.755051257930029487e-03	2.130441791957767284e-01	7.912143775288792147e-02	4.633289515218600996e-01
1.948926645019057340e-04	1.872610192686531727e+00	4.850179273740107765e-04	2.989967850424835429e-04	1.030575345792288447e-02	1.201697952298940580e-01	2.942635505677076990e-02	3.550153597776179912e-04	2.970060149836666774e+00	1.127819829793535837e-02	3.854863408363779897e-04	9.360229333326679224e-02	9.018608798943263116e-02	4.146240795865494748e-04
2.553880715398044641e-04	2.254141598025068305e+00	6.343880090069280685e-04	3.950252173946551949e-04	3.898429803152802381e-02	2.540222976508065239e-04	1.990521593922922952e-02	7.531868165071242682e-02	2.807623905235803186e+00	8.065305056128354178e-04	5.265816242668692419e-04	1.388130230439386383e-04	1.794417625843768493e-04	5.355305499440902572e-04
4.280379844177097798e-02	9.336938134499761510e-01	3.781400103663898294e-04	1.402333817007239969e-01	3.083471245211173153e-04	5.951924214687794867e-01	2.146400214455606026e+00	1.289096870820019447e+00	3.542672940611615168e-02	4.688495522036899700e-04	1.531394479815731402e-02	8.356739508931928736e-05	1.062568393093883814e-04	3.172332284031822622e-04
3.800216495035876191e-02	3.644112925227153132e-01	3.917156281538708776e-04	2.229641360237855779e-02	3.119116766562203698e-04	9.750049277026519023e-01	1.507354940497217299e+00	1.925601680644155822e+00	3.191980072944518299e-02	4.880829343038461292e-04	1.668388988891934474e-02	2.744701730552011054e-01	4.254687297148980474e-02	3.320223675733171209e-04
4.655024191040229437e-02	1.331568382543660365e-03	1.773891217205975524e-03	1.092115258841960942e-03	1.437497081557048261e-03	7.318652965861518513e-04	3.297663039088610110e-02	1.294145324930239633e-03	1.331149058535867624e-01	2.239175327614058211e-03	4.718168641998364166e+00	2.564427650917888712e-01	5.066291125684929154e-04	1.499508697238180477e-03
7.912977138084194006e-01	4.399756498794120119e-01	3.333462622266417097e-02	8.590634059995218286e-02	3.327272737343235587e+00	6.681120051365176116e-02	8.907770740695826201e-05	1.188694682697471864e-04	4.669871307011772693e-03	2.050910487037636701e-04	1.317595536153585631e-04	1.527863147351216921e-01	2.348726203737321050e-02	2.738369917108511298e-01
1.859237181451401932e+00	6.529337939801131974e-01	3.587293376121209452e-04	2.853452087496879605e-02	1.281709462498894281e+00	5.493824870373548164e-01	1.924326630959907714e-04	6.984664767203956071e-02	7.540053644242715285e-03	4.462730037656920373e-04	9.455359780482900517e-03	4.637029473555792647e-01	9.651490210080558574e-02	1.799780904202060994e-01
1.042768784402545808e-04	1.076710417046210955e+00	2.552984391158027956e-04	1.584752221782034776e-04	2.009651745806667611e-04	1.037198321979308069e-04	2.590413697213522076e-02	3.832769561930505792e-03	3.483022948158356336e+00	3.295690951201053027e-04	2.007125586072012384e-04	5.691451551197862919e-05	5.519247156688090739e-01	5.707479109552889701e-02
1.779341873229049353e+00	8.511763747149304615e-01	3.613684330689019065e-04	7.662918866271747342e-01	1.502919563360430866e-01	1.571865223661821909e-01	5.162219852484609822e-03	6.042701925398319407e-01	1.917147094747511662e-04	4.595909301194965688e-04	2.890922136217012367e-04	8.007082594972624013e-05	8.638643546417415497e-02	7.983417708993110207e-01
1.575296929170161286e+00	2.386212294168366943e-01	1.002802053574151225e-02	1.211910883651778209e-01	1.145286582428541422e+00	8.815943075862415817e-05	2.493464519844468263e-02	7.779615598769931140e-01	1.833130753256796003e-03	2.750800134990617611e-04	9.459850727503655091e-03	5.275199122607603375e-01	1.629678541098976696e-01	6.044333868808865473e-01
1.308300610433034583e+00	3.116440917781464481e-01	2.220601291396616633e-04	7.635702783070579154e-03	1.908880613162252660e+00	1.495814686471600430e-01	1.303651816686032458e-02	3.151100378343545949e-01	1.052960823415731093e-02	2.756612202297781147e-04	1.731551631707798711e-04	4.703014492533027502e-01	9.744153804796890084e-02	6.067638861773271275e-01
1.378814598753160814e+00	9.163060815751420396e-01	3.203155468417890261e-04	4.135777041045384794e-01	2.704942701899803459e-01	5.219222637769818096e-01	1.717888797291985080e-04	2.327462737512408706e-04	2.761950368734329697e-02	4.011738040989765879e-04	1.237290160043084605e-02	3.006085922702229074e-01	8.995560486372452505e-05	1.356918657768035663e+00
1.406043819478991551e-04	1.691244827598209044e+00	3.547996911105585818e-04	1.228429766809078887e-02	2.776580525248356266e-04	2.285286200939591617e-02	1.421948701849031285e-02	4.164725653831952146e-02	2.604913589816300945e+00	8.733603142208669692e-03	2.785842914775250737e-04	9.423683005381577882e-02	6.817670856715730698e-01	2.688499469135368844e-02
7.153182788684775157e-04	1.191644960782302842e-03	1.798483412882941838e-03	1.129255264917499845e-03	1.395518273537331780e-03	7.087598250690482337e-04	1.175105023003533561e-01	1.293520609351945464e-03	1.788066658772599904e-01	2.248691041785697443e-03	4.599227045047770801e+00	3.950443750050805850e-04	5.203997425591346806e-04	2.922502916115260474e-01
1.761426538381106154e-04	8.409872785143769347e-01	1.104368407140957770e-01	9.576658897711973206e-02	3.585525158327971806e-01	6.933452252044817188e-01	2.607727842115361572e-01	2.597542827771868623e+00	4.743482620865858979e-02	5.509686104777415877e-04	4.064598553412770987e-02	9.663594145832991368e-05	1.236883762608462906e-04	1.533635516918690489e-01
9.251380856850236834e-05	1.662466373294982792e-04	2.281471205496863588e-04	1.408158758528359493e-04	1.822053192627919114e-04	9.138206589427819333e-05	1.802804638353668401e-02	1.697155665483275904e-04	1.208733122424215136e-04	5.180180693043510587e+00	1.851167507944751010e-04	5.071520705672103721e-05	6.463732285306212657e-05	1.920113271499007180e-04
1.982518608265724418e-04	2.541033684017365846e-01	4.405853329869363399e+00	3.030086325354799503e-04	3.897625034497382646e-04	4.568724057102358654e-02	1.302147372485388532e-01	3.617288061002496644e-04	1.469860293134435739e-02	6.092343006744083871e-04	3.901166963179850729e-04	3.027659223816798195e-01	4.378883555081627965e-02	4.068516278672858438e-04
9.397996568373105930e-01	3.476432050712014443e-01	1.239547215590887505e-04	7.639927143304505168e-05	2.798801890372468293e+00	1.381543872323723610e-01	6.722843991244348261e-05	2.498653061758457708e-02	5.328908610638399476e-03	1.551807272887665797e-04	9.727294740359600385e-05	3.341295173457674572e-01	4.337224878262787436e-02	5.672056085686875138e-01
1.335274311508999052e-04	3.859935371663109072e-01	3.149339323028536126e-04	1.830171503642315581e-02	2.442986196113710522e-04	1.257772294883906781e-04	1.029087103386141067e+00	3.228571268736238675e+00	2.156957674568814147e-03	3.916054413791978414e-04	2.470407670634343291e-04	3.581208030298725919e-01	1.758996440999632815e-01	2.654842299889638218e-04
1.876063827919707494e+00	6.657475485829840167e-01	1.435858918599075724e-02	1.333164567307951881e-04	1.289095409293121053e+00	7.482138180115092130e-01	1.109393700070748003e-04	1.494980210165797229e-04	1.262894034772789678e-02	2.552867732098243686e-04	1.619096839318514311e-04	5.958381548304005938e-03	8.328032914699533967e-03	5.786981522489693663e-01
2.600141508546568178e-04	2.220772564275508287e+00	2.641898196260414680e-02	5.257442125341202366e-02	5.051449743166000700e-04	2.577647134647380886e-04	3.415557330235452428e-04	8.936735506605597568e-02	1.986822331843336453e+00	8.202401555493066916e-04	5.114827006669492998e-02	4.262675112410932443e-01	3.436153169415160913e-01	5.289137038946291032e-04
3.050013266910585937e-04	2.246509687739789651e+00	7.650717085121393462e-04	3.487438819194536160e-02	5.949229321209356745e-04	3.120983597791347486e-01	4.057295682345785494e-04	5.541305248039896623e-04	2.182731493602131145e+00	9.438396964447632155e-04	1.537088259430655600e-02	2.485031245737114036e-01	1.553511574527238759e-01	6.355032050395663162e-04
5.870343498009784975e-05	8.994418888094265485e-01	1.461476767826829914e-04	2.387599970578250380e-02	1.851308012648565995e-02	5.745663701401332931e-05	1.231017780664871511e-02	6.238471342261722730e-02	3.773658318848375881e+00	1.826265078349610367e-04	1.154739354346557309e-04	2.483047455282732900e-03	3.965778484724517550e-01	1.012716246348826024e-02
1.258417697482432443e-04	7.536445753377016832e-01	6.145729389129638183e-03	4.830853147283448862e-02	1.983740272261284160e-02	4.076009386624968589e-01	3.317163145696267357e+00	2.043845661887898069e-01	1.724258906055628525e-04	3.890989896701670461e-04	2.554748032462930479e-04	2.166441964365072581e-01	2.249227268888125131e-01	2.599431416299008966e-04
1.447359829715649360e+00	4.441006459768594983e-01	3.109828323801169933e-04	1.725906970027238085e-01	1.321054057065139009e+00	6.379296949132903238e-01	1.679330779324138788e-04	1.226905261617392134e-01	1.347432938342261154e-02	3.887231784544150888e-04	2.486977360142191159e-04	3.169668872939384457e-02	7.070343886629172625e-02	9.371386225639060097e-01
9.912427455944022251e-04	1.679142514783868749e-03	2.480545664450572486e-03	1.497556034377093767e-03	1.906593234526843955e-03	1.019839665605895953e-03	1.447166507874918240e-01	1.734218161157830397e-03	5.495759085508156172e-01	2.964815973060974229e-03	4.039152920465090446e+00	5.660794928788623294e-04	7.270783304358436521e-04	4.498723658612926446e-01
8.257503630314871890e-02	1.654279351199371639e+00	2.378229556068799100e-01	5.199166471473509743e-02	5.840035939746697491e-02	1.065134835370522108e-02	1.899647601485309270e-02	2.345038916333375308e-04	2.860457127848334835e+00	4.071255576570363688e-04	3.626071775641435263e-02	1.287175177543612159e-01	9.016191450974662296e-05	5.896715904683836468e-02
3.149431969268939261e-03	7.738476761752305366e-01	1.642719877705668078e-03	2.117654851543686269e-04	9.765688060884529509e-02	4.234371157791789742e-01	3.512640936022697780e+00	2.392332153834443587e-01	1.289951134391608377e-02	4.285455637068834290e-04	2.756212247591335960e-04	1.013385945938691801e-01	3.278669927692310498e-02	2.894772987226691663e-04
5.063639081941635478e-01	7.526299521466207620e-01	5.408684179539949288e-02	3.843275186428115053e-01	1.390010323209189380e+00	7.597690227685899300e-01	7.479149339316985834e-02	1.967336645907794782e-04	1.461952204039630168e-04	3.405198232415890041e-04	2.162285818285948559e-04	8.876483023278095019e-02	7.225302188632036493e-02	1.115977163414733297e+00
1.116236805192605264e+00	5.147153715468976154e-01	2.638589306043663063e-04	1.227621580404497925e-01	2.221669365515015482e+00	1.264087960801247856e-01	1.039514361635350721e-02	1.871907904362405950e-01	2.204492722249011896e-02	5.365141061559003909e-03	4.207232374891923393e-02	1.859518354182846667e-01	1.758056073540868042e-02	6.272193377427045524e-01
8.369289392935219674e-02	6.602730319354278565e-01	1.429044473846718954e-01	7.354578958125488307e-03	6.501800157526339830e-02	1.287228069920147044e+00	7.095008762992615070e-01	2.107818916780193952e+00	9.005330044651311053e-03	1.520086620213329485e-02	1.111950466451412517e-01	9.854318476652431378e-05	1.255159276034759173e-04	3.748534755560188505e-04
1.216496203539133399e-04	1.828741514289859316e+00	3.034116131103408299e-04	2.031235651768325125e-04	2.373623841128209453e-04	1.207973600716730146e-04	1.258272737989902558e-02	1.315433105458632679e-01	2.306332047801360918e+00	7.274105867067307170e-03	6.638962850366666828e-03	1.959328562815420768e-02	8.180634666243375985e-01	6.810271173601534223e-02
7.890859171309432263e-01	2.108233048952367001e-04	2.922979531451038154e-04	8.714513478350992617e-03	2.977803859643226581e+00	1.172304524653216396e-04	1.519622730829565081e-02	1.107138833711514836e-01	2.190347744001337402e-02	3.646745498311182421e-04	2.388287536056639946e-04	3.077338468319810172e-01	5.163541001233837302e-02	9.158521099269483212e-01
1.252150764262767391e+00	5.649893848731565305e-01	5.489673968388440435e-04	4.329483889754566217e-01	1.065124242258202791e+00	4.256205748372040576e-01	2.965593831228527291e-04	1.608193246833498208e-02	1.836612001349994736e-02	6.850120325489845920e-04	4.337018322556644907e-04	2.597589025975881594e-01	8.767267640127683614e-02	1.075063698311361948e+00
1.661591407262887066e-02	1.609844950599729207e+00	3.373264658630906600e-04	2.088754387500420164e-04	2.683067451816688689e-04	1.353666320149595099e-04	7.151197436509495846e-03	2.519639773521877468e-04	1.691852270110337120e+00	4.299042972631031802e-04	2.672303138020533267e-04	7.489572924953600912e-05	1.872120274790183059e+00	2.823379039344341580e-04
1.328397899247004021e+00	3.988607187978029933e-01	3.279422026033206885e-04	1.698370732442058273e-01	2.171656678199354040e+00	2.073041830335913549e-01	1.766425106177599280e-04	1.650183374066993280e-01	1.425393304209516578e-02	4.055523633372681998e-04	2.056001223722565482e-02	1.609077116018319265e-01	4.759955519283885078e-02	5.145416533137511239e-01
2.896657830093134212e-02	1.036296728119543209e+00	1.474813865387212264e+00	1.602151258924481431e-02	3.561011780702762414e-04	3.991468435856808661e-01	1.662645804090505441e+00	1.708471844253877381e-01	1.402568998771208386e-01	5.645959331154846040e-04	2.788316969954345026e-02	1.740287268684947986e-01	6.758426953634044665e-02	3.774783269889869872e-04
6.361723179001842199e-02	7.142751147725588945e-01	2.280005009840181118e-01	1.672071602844106830e-01	2.800852618901694484e-04	7.133558042246501696e-01	2.754029006799045831e+00	1.619840370709038913e-01	2.231148276770397385e-02	1.457694785816449762e-02	2.841109117282298213e-04	3.309520846589377729e-01	2.866590618252991621e-02	2.945004993200675005e-04
1.337171616738177735e-04	5.266743419906121382e-01	3.305553564520001411e-04	5.045777222288312658e-02	1.057667696351304032e-01	7.414568521629272616e-03	2.440713963850500878e+00	1.433849785261329002e+00	9.908866256010008880e-03	6.634991345693113697e-03	2.613221461022182442e-04	4.658256517410659381e-01	1.515975678137096716e-01	2.761297003922935991e-04
1.549826599621346524e-04	5.743656726351615838e-01	3.820446681736004908e-04	2.699328860482391387e-02	1.053580509615271860e-01	6.451502870184065985e-01	8.282299187274907437e-01	2.800114461350303507e+00	2.026059677129979939e-04	4.788905996955848481e-04	3.052171588691756699e-04	1.334593214748754780e-02	2.044207751505006387e-01	3.196895336218794938e-04
7.385250584072162727e-01	3.110814098141997386e-01	7.372878653971622325e-04	7.519469842187317954e-02	1.867314662166315031e+00	2.990138482827157636e-04	3.954751339413149660e-04	2.905302178290086190e-01	2.565866413826504294e-02	9.307285756079008857e-04	6.030122975760986289e-04	3.893146124270639441e-01	1.264829913005491857e-01	1.372583960680578086e+00
3.463019352135369294e-02	6.513828188186841263e-04	9.001564050827324864e-04	5.606446795919550925e-04	7.077051658769718681e-04	3.626675547030962297e-04	4.874597268330867011e-04	6.076686767579406873e-02	4.539460997968117972e+00	1.242906554496754634e-02	7.363522771658119080e-04	2.338637762637893192e-01	2.456332125869234162e-01	6.838248692374232496e-02
4.208931960515798474e-04	7.311853660697249617e-04	1.042779913992419698e-03	6.388458269742196532e-04	7.889263198323642756e-04	4.525634371736643588e-04	5.680073624589205552e-04	7.353368435768011403e-04	5.441168620947211100e-04	9.535628838811191499e-02	5.096842408012474124e+00	2.426555819717927649e-04	3.008366410480735830e-04	8.631043383420933376e-04
1.276853888000997761e-04	1.006508722036277836e+00	3.146902008812132588e-04	1.926449675417279777e-04	4.322589872787183096e-02	3.741593180205080027e-01	2.397916122702753228e+00	1.249443761433788547e+00	1.651003768979798412e-04	3.955114552074772099e-04	8.974276734322120253e-03	6.969286257636892986e-05	8.888019731228999050e-05	1.182704474818129375e-01
1.602312006125115114e-04	2.268973713298557904e+00	3.868217481879881558e-04	3.033937665120425321e-03	3.033538359431467023e-04	1.510768494757630217e-04	2.047418397103398463e-04	4.372553953950684275e-02	2.046035419337824290e+00	1.053123232124706862e-02	3.036563223882513679e-02	8.354806274056433791e-05	7.750731560156876032e-01	2.079414457335626229e-02
1.307097298457700677e-04	8.348243576467713201e-01	3.231434653396688360e-04	2.036856018028413101e-04	2.554575221726464347e-04	1.916266720880690777e-01	2.861424137326265438e+00	8.105394908564003131e-01	1.751353817135596418e-04	4.075207909023387124e-04	2.619760840502197196e-04	3.464728462030469136e-01	7.913639902707259033e-02	7.406727248771874383e-02
2.893166060824850158e-02	8.436653394831346020e-01	3.857148540324557007e-01	1.733297946764104647e-01	5.778039606991425964e-02	5.563574376102508046e-01	2.913602322044856141e+00	8.315862351217531701e-02	2.460827113890844825e-02	4.283519459043397108e-04	2.744149428844643588e-04	7.854417300981127170e-02	5.316171475920898615e-02	2.839589989250160631e-04
1.645680811542800739e-04	2.974548282850985508e-04	4.062294314286478826e-04	3.061689743709994013e-02	1.083357252289665618e-01	4.202492328855791381e-01	6.857653189069532473e-01	3.332473041773245104e+00	2.182118107306196299e-04	5.081238794925814917e-04	3.342243326472257815e-04	5.264566857953832946e-01	9.364158344384598820e-02	3.418656047664149055e-04
1.032049655886082551e+00	8.340697360762058254e-01	4.097608016459667376e-04	5.855216033388369601e-01	2.072698664135356417e+00	2.486940346463228091e-01	1.583781268277994203e-01	2.956892071205008930e-04	1.656541494221304422e-02	5.179540610872942347e-04	3.304119432295246151e-04	9.016741548617924031e-05	1.145178118806788441e-04	2.500732473207521456e-01
1.503425525110469287e-04	2.619199071594614792e-04	3.656438374791356506e-04	2.266119532909968573e-04	2.908995568548722798e-04	1.470750817600067074e-04	1.980596416172222926e-04	1.135700431750863576e-01	1.807459979616499873e-02	4.623940763396921410e-04	2.962406957223235790e-04	1.805496520414497652e-01	2.315143061088506191e-02	4.862081908764907645e+00
1.159676235498275254e+00	6.485231406834075507e-01	9.518559792087647050e-05	2.174124952295989482e-02	2.078984850154893760e+00	1.926656474848348899e-01	2.746090678936201172e-03	1.490577279321725068e-01	5.539110315883641160e-03	1.183040410813186017e-04	7.975070808361071559e-03	3.177153878844559132e-01	8.076504771630101109e-02	5.343525877277642833e-01
3.826865004429458469e-04	6.698114959750345624e-04	9.365749317807908932e-04	5.772539598793771654e-04	7.237104350347504326e-04	3.871701450564883000e-04	5.086406176640328580e-04	6.674688534718941236e-04	4.988048669002972512e-04	1.168800129987598163e-03	5.191773849362418147e+00	2.158284091121932000e-04	2.733026847377857931e-04	7.758437687467575677e-04
2.954333560851268164e-02	4.033050050845708445e-01	3.211756454656975878e-04	2.339037180628216351e-03	2.529854938384957087e-04	5.302862410137036964e-01	2.349192652936730852e+00	1.484384059777955622e+00	1.266792146369484680e-02	4.064889358562836781e-04	2.595872334288209030e-04	3.278168223426100036e-01	5.881015824094391886e-02	2.653516479059289820e-04
9.636064504639817521e-03	3.457972468971852731e-01	4.309333236308602544e+00	6.899889690195327953e-05	8.908977556397065735e-05	2.459610668125208899e-01	1.420204968416233920e-02	8.187732472517754933e-05	6.072859022056964197e-05	1.429890742260586450e-04	8.994879180204375839e-05	2.105863838769553853e-01	6.380427551030404265e-02	9.364259670657969149e-05
1.573211876962674982e-04	8.332957806362193409e-01	3.888320105860649362e-04	2.837463137673375269e-02	3.079438533787424298e-04	3.035278589296401264e-01	1.726169007009718426e+00	2.053082892949226856e+00	4.154234189625613527e-02	4.900354164212558693e-04	3.067846644754211333e-04	1.760525345528041463e-01	1.775585692046407690e-02	1.836434248911568076e-02
1.568065344482283754e-02	1.453193186944252480e+00	3.331311919404540559e-04	4.018885983930953892e-03	2.632893939886189034e-04	6.518556118454039983e-02	1.818353041231270551e-04	6.843172830216251445e-02	2.801049018361437604e+00	4.201093347664560914e-04	5.548519572499206048e-03	7.790084451451387282e-02	7.073487215217877377e-01	2.869303617510179948e-04
