3.093847644352400450e-01	1.726026677382591613e-04	2.035564797907513102e-02	1.023908096156523131e-02	4.330453146709611206e-03	1.323169474977657634e-01	9.350166167290182445e-05	1.174879507070152179e-01	1.067326246824638024e-02	6.669477012100912816e-01	1.400825241538624624e-04	3.756589026810553733e+00	2.274905030932328773e-04	3.357691262691521183e-01	1.351275988395392036e-01
2.304011607839813220e-04	4.456185928839246279e-04	3.887399983405299075e-04	5.418712732943406496e-02	1.877520320377334739e+00	3.718271661235932890e-01	1.020796402763095578e+00	7.089543422888489597e-05	1.612894027225194815e+00	2.465798252784511813e-01	8.914084702486123335e-02	4.117048643632625383e-04	5.877202503268905273e-04	1.940101570214088633e-01	3.053360139762698044e-02
7.458125847983166912e-01	7.790254685334166429e-02	3.984829974345761860e-02	1.975549585583371833e-04	9.124032504759769235e-01	2.235678169389101022e+00	1.952539826817313660e-04	1.531677336851448856e-01	5.762065129145466785e-02	9.433375445191433117e-01	8.030824908663512784e-02	3.327680957264120363e-04	4.748478326598380814e-04	1.477481540236041113e-01	1.046710139018173780e-01
2.545521762025794388e+00	1.310305019035588048e-01	5.836134901335514324e-02	1.639456953522482237e-04	2.459586746878526797e-01	1.805160357198033749e-02	1.660883936507762549e-04	2.573141976224856409e-01	2.078098980481173780e-02	4.385267134244615894e-01	1.162369670057388470e-02	4.714719357416487511e-01	4.075950813973347985e-04	1.615866175967283370e-04	1.300201751518878401e+00
2.064329136600227387e-04	3.284976303640322736e-03	4.976862121950306750e-02	2.135677192644203320e-04	2.370792053471908023e+00	2.701154441901248656e-04	9.188896013271845575e-01	4.373103020930313445e-02	1.385148705487087684e+00	4.957282192085533112e-01	3.232171822670078481e-04	3.715716918412749806e-04	1.916366783045365604e-02	1.010352168096516345e-01	1.107402508941424113e-01
9.764044124059792495e-02	3.424644557423088065e-04	4.344574312235902763e-02	6.345216433437129815e-03	7.363399087750003291e-01	2.336754548867885301e-04	2.934775207630326399e+00	4.002974408158760933e-01	5.254116443094671851e-01	2.067433649504972215e-01	2.825421450994420030e-04	3.166223033051020815e-04	4.554732267873188721e-04	2.729812060068400603e-01	2.740970353109020152e-01
1.314636024529027621e-04	2.763546879619765972e-02	2.225762609148463874e-04	2.429255456229470478e-02	1.460414897501688403e+00	1.100372284506586848e-02	3.316168540759619754e-01	2.163758730564430688e-01	2.804365378089020311e+00	2.127724874974057656e-01	2.899277244060307138e-02	2.371300248055254465e-04	3.370311244999644345e-04	2.211950922996678073e-02	3.592706302039879174e-01
2.729648647419800955e+00	4.722343319932901509e-04	4.219232334283033715e-04	1.486869562986881457e-02	2.521419588148218608e-04	3.263134048927578894e-04	8.021427320230414826e-02	7.309565488261839344e-05	1.006385056144670428e-02	1.865274030932759057e-04	8.806474443596450097e-02	2.515731330430162505e+00	6.221433256057177586e-04	2.490816585582446220e-04	5.840834122654137150e-02
2.521110954389232592e-02	3.311710899706469310e-04	3.855417014469390835e-02	1.772399688561807638e-04	1.220686606172764144e+00	9.554078314968128538e-02	5.130745616490929306e-01	1.395393035696043116e-01	2.037937994380274009e+00	3.932800328448083915e-01	2.680865673806386820e-04	3.505773791092114261e-02	4.397562150689388635e-04	9.994727075015190643e-01	1.517563726391253556e-04
1.939286875455416357e-04	1.945067978880371806e-01	3.686969486229953771e-04	1.266191704799043104e-02	6.444130182276526231e-01	2.533656408564257854e-04	9.984700115776393159e-02	1.905439526690594354e-01	3.007704235036630980e+00	5.682159080728481637e-01	7.717837682055922466e-02	3.482343539469831052e-04	4.971759139082465888e-04	7.026699592619639612e-01	2.830932761986502629e-04
3.269288811917484328e+00	8.812628050151380529e-04	7.669567419760524914e-04	3.613212329111810395e-02	9.082414446081442660e-01	4.565215769568201631e-01	1.409413976118959189e-01	1.384393928119087536e-04	8.956617151714414519e-04	2.860633635275396935e-01	7.210955083111321657e-04	8.233682396801363015e-04	1.184431393406468755e-03	4.682797813011089810e-04	3.961908844132341345e-01
6.140346287016997667e-02	4.410971619455009499e-04	6.144090558840278327e-01	2.497576230679980484e-04	1.029639566819368079e+00	3.037477878307105988e-04	2.130499030760915513e+00	2.796138344648297913e-01	4.536674893653716762e-04	2.888107493812433479e-01	8.423481031382688000e-01	6.801010655881266354e-02	5.913646736590803810e-04	7.029660332854533941e-03	1.758221393175783964e-01
2.270830718751251975e+00	3.236011189381302533e-04	1.702998029743475750e-02	1.417710393547361516e-02	2.129562751470208404e-01	4.886012790678953208e-03	1.479776648645396431e-02	3.019833894437424227e-01	3.327925728212441001e-04	2.881494104867732831e-01	2.627693838988263476e-04	2.030837756849383613e+00	4.331349628110649826e-04	8.554232221444849071e-02	2.571862516488692130e-01
3.241999049013873258e+00	3.927226732468712552e-04	5.841761277987267409e-02	2.136369889068822573e-04	5.243907498801331224e-01	7.356272496899818325e-01	2.169655464946903015e-04	6.336527088066401016e-05	3.910753242694423037e-02	2.443178609435263660e-01	3.245616040754044015e-04	3.635888436664947679e-04	5.279451713332357268e-04	2.174849641161914204e-01	4.362199973353075855e-01
2.515219881255068663e-04	4.872129036285908956e-04	4.473556664933215493e-02	2.608189080185445863e-04	8.652050294741411296e-01	3.287385913224177033e-04	1.161440207735909613e+00	7.630633609350213409e-05	8.650867921820430961e-01	9.913561249181657153e-01	3.903866562698058589e-04	4.500417406368980937e-04	6.472750268197916121e-04	1.364227473054684392e+00	2.046486291016374748e-01
6.667432021464834990e-02	2.619638307059966864e-02	6.702423058138835821e-02	1.838476900450139798e-02	1.476839012197503909e+00	3.714663182722530710e-01	1.317594474079043065e+00	1.768987092601721212e-01	4.666002424956653544e-02	2.082667225121698773e-01	3.082123797548406746e-04	3.551817959000292996e-04	5.047891158775026426e-04	1.190065813703553355e+00	5.324450147009791579e-01
8.191600539528992066e-05	1.566090070154246090e-04	5.128024241287880258e+00	6.505602416650381817e-03	5.636080711079238803e-02	1.058418808561948748e-04	8.554049747442365906e-05	1.641339610096972379e-01	4.631131932514182675e-02	9.440307616258063195e-02	3.185458436618199447e-03	1.454442863878391691e-04	2.122167046380974797e-04	8.269607102764702997e-05	7.403812707985213274e-05
1.205712590439974807e+00	2.392180756608737469e-01	2.863023685597554727e-02	1.470766110294289240e-02	9.075361916712920696e-02	1.035006599769354274e+00	1.341224510860811409e-04	1.726007252160111083e-01	1.287183665780141512e-02	5.528933370133861658e-01	2.023514494358064704e-04	1.990962425904990063e+00	1.729192895681993386e-02	1.309834747678205870e-04	1.386746036264639714e-01
3.193208170673705209e-04	6.160468726369709063e-04	6.945212576596786203e-02	2.507932606936895056e-02	6.322735466147509920e-01	4.171507402570912232e-04	4.352741556169050230e-01	6.869206545638642525e-02	2.816036609794688061e+00	6.920432236250168012e-01	3.203111112428968371e-02	5.702792452579843107e-04	8.212586869470315425e-04	7.255726612421687927e-01	2.839663746667791264e-04
1.237235737046076727e-04	2.361131050592544351e-04	5.073218572508414681e+00	3.299733389028396136e-02	3.999867509069633675e-02	4.954825089591283899e-02	1.274721755083718351e-04	2.183317479591607435e-01	2.420661343948979436e-04	2.427998108921116879e-02	3.662706925063999308e-02	2.214738492981775469e-04	3.113556950546429399e-04	2.342633843093509805e-02	1.113468920473681569e-04
2.528045856789558278e-04	4.875134684057532233e-04	2.176552163111857285e-01	1.647755065414255315e-02	2.511732975773309784e-01	5.483053085188750730e-02	4.370869533327911283e-01	2.195780811524231102e-01	2.014087565116258194e+00	2.558276726912293575e-01	3.960115952067151733e-04	3.221011213449463950e-01	6.513193712831181039e-04	1.437971717246599113e+00	2.710125940910403930e-01
1.497299553955415141e-01	5.129665679145352097e-01	8.645107871420499744e-04	1.378248929607473264e-02	5.197575775514489717e-04	6.692056847433838209e-04	2.389301007013885148e+00	4.618019623369771232e-01	9.891796914493437148e-04	4.181064106821936743e-01	7.989846818893306781e-04	9.111310981584473277e-04	1.301998087650533924e-03	1.546979809724609689e+00	4.519855168629852626e-04
3.328500707434114405e-04	4.311191270659070485e-03	3.394221305621744622e-02	3.481993760502307138e-04	3.460293937611139689e-04	2.537773358585055927e-01	3.510490537613649153e-01	3.037264586946045175e-01	3.102891636577684409e+00	2.545623607187831919e-04	5.281347728835858891e-04	1.113516266572052438e-01	8.507628109452932547e-04	9.179070854044792949e-01	4.178384845300016082e-01
6.354538291757040602e-02	1.101120925058308858e-01	7.548826015991723370e-02	3.234059128148669584e-04	3.246998837041083327e-04	2.316896319637367085e-01	9.416887455695220899e-01	1.968450620608803714e-01	3.646059743853872881e+00	1.381624681508660246e-01	4.936045807075173635e-04	6.476291338747942883e-02	2.938502738875942155e-02	3.336149701146967801e-04	2.784670292493175562e-04
1.293854222560535095e-04	2.386066674662134428e-04	4.545235127762651040e+00	1.280819216051159754e-04	4.313113837408414364e-01	1.459339839616982312e-02	1.341838696349950504e-04	1.479771808098225561e-01	2.436689409157637859e-04	3.154197198609687280e-01	3.278104246667995492e-02	1.104529855358556828e-02	3.229529969331516935e-04	1.270109343345166215e-04	1.115925735577666953e-04
1.068046368835039861e-04	2.039110551556671223e-04	1.786806853949513148e-04	1.106621912589154081e-04	1.083144988589931158e-04	1.388868303218831471e-04	1.109355508533368565e-04	2.438656143426617129e-01	1.659797088650459551e-02	1.449739928823423341e-01	1.668790615513248408e-04	2.426861900551512130e-02	5.061177842916771752e+00	1.082746276211154660e-04	7.710874093961421483e-03
2.401287016686908249e+00	1.629473375945168778e-01	6.065053770685877726e-02	2.265462913642876999e-04	4.748809063948011278e-01	4.748909958076205085e-01	2.218235402152304934e-04	2.691767525247310000e-01	4.129557476114284454e-04	5.702424718458353192e-01	3.333261320436229974e-04	3.860144017179550783e-04	2.120084363731403188e-02	2.184619310697333912e-04	1.062578285460715088e+00
9.754090860814801367e-02	7.592786480299992943e-04	7.649487017914220754e-02	2.012282411385283576e-01	4.417115392006428221e-01	5.173548416063332694e-04	7.319813498230322013e-01	2.775338664707442948e-01	1.554955559562865020e+00	5.081884676449619498e-01	6.168366262330187300e-04	6.989084999085667287e-04	1.002779516948047820e-03	1.605783591709273761e+00	3.484140537780193794e-04
2.854514662518860464e-04	5.512271879175122255e-04	2.110256826305239794e-02	2.931160341057652274e-02	2.276347704196430399e+00	3.745280531865977070e-04	1.411456347907644071e+00	1.259937042282323512e-03	8.399785016584052633e-01	4.844662918637606119e-01	4.478359211025187457e-04	5.156391658247394929e-04	7.275008925747907277e-04	2.328516686597454366e-01	1.998605520408512359e-01
3.144592411068424909e+00	1.465325480645351432e-02	6.618753086074780079e-02	1.001758742479590152e-04	2.798052931475293881e-01	5.464362809965290779e-01	2.722363589039842116e-02	3.738145171644761122e-01	1.888373035486326219e-04	4.577247307370370111e-01	1.522472351426713876e-04	1.717242297054252245e-04	2.262811583788096326e-02	1.229960317281269672e-01	4.431690601144840369e-01
1.330068241939374573e-04	2.725978611196863133e-01	3.245074849559811264e-02	1.408843705394269155e-04	3.352961349627496812e-01	1.733092886244698004e-04	8.228756935388257254e-01	3.070748679731783448e-01	8.636085270295511540e-01	9.972716505854708720e-05	2.072647413569968147e-04	2.376630592848747977e-04	1.049871085585824329e-02	1.027965984528391941e+00	1.826425543846042610e+00
2.291803860927635523e-04	4.385168212650525062e-04	3.714552545582213566e-02	2.461487384169772650e-04	1.153218429316457128e+00	1.210892378255508731e-02	2.180128510799988206e-01	3.808767685679841919e-01	3.321649178184529649e+00	1.743130215816136625e-04	3.626740205095553755e-04	4.084991502422623093e-04	5.822998372577796976e-04	3.045192674120125384e-02	3.437229541900295726e-01
3.090875656662599711e-04	8.721972882754317489e-04	4.732924214783716210e-04	1.423325251503144984e-02	1.359379496932884068e+00	8.891354396600295584e-02	2.197668387831782422e+00	3.272533815461901863e-02	5.098069838328205261e-01	3.278955658746513513e-01	4.313631149350751664e-04	4.956323535031317970e-04	1.527300588529264050e-02	3.781674150749552155e-01	5.729057530884221761e-01
4.125429456471672585e-01	1.811801010163610393e+00	1.487295576627507658e-02	1.580208386679132077e-02	1.721316552548288470e-01	9.326414274070571331e-01	7.402459114571639798e-02	6.590482875212987368e-01	3.984677244546670511e-04	4.790412787307950504e-01	3.157605319861777108e-04	3.586502290905749777e-04	5.269129179017657035e-04	7.843730555065512311e-01	1.417941773382440096e-01
1.903661808719643925e-02	2.287185180935123394e-02	4.736507240919587275e-02	4.441039698333047736e-02	1.624111760816182581e+00	2.911784819608626137e-04	2.034224907530840731e+00	2.194527837267525316e-01	1.022064620506502708e+00	1.677724666945517164e-04	6.818526638747784974e-02	4.029623980134073159e-04	1.259238939979259383e-02	2.177533353259268334e-01	1.667109476249098998e-01
3.617634357864012440e+00	3.443657527085667788e-03	5.265374133231476989e-02	3.272325020221513348e-04	1.279456216702002380e-01	6.956690618816407934e-01	1.817657935184851803e-01	9.673858509508934307e-05	6.195620164686703284e-04	2.379506921695317978e-04	4.924440947260607391e-04	4.461683137496819107e-02	8.113753185920520757e-04	1.557963617920024024e-01	6.173763220144152797e-01
2.555340848808534547e-04	4.823310990968659811e-04	4.513960773051698183e+00	2.594314644109389214e-04	4.784953669289107037e-01	3.335434817262866833e-04	2.658756128522947351e-04	9.183823821935258036e-02	4.904447579822196696e-04	2.677991549300931529e-01	4.003834018621223872e-04	1.128390311447631661e-01	3.168560300839536048e-02	2.614718577836511746e-04	2.217807920192575320e-04
1.298381212917466788e-04	2.485868828801222766e-04	2.216846439924741890e-04	1.360103264597117693e-04	1.324820149347870053e-04	1.710359410833008238e-04	1.354259694222820849e-04	1.372161529453849171e-01	2.570989667619245130e-04	8.534446624012462235e-02	2.102089783539957762e-04	2.310954965517906070e-04	5.275106706038639182e+00	1.321554153696679799e-04	1.142822730112504081e-04
3.074191383118136250e-02	5.289526392026534405e-04	5.683879147856748387e-02	2.892564367201300537e-04	1.771220550766908097e+00	3.187697165838148106e-01	1.204145867399809111e+00	1.909007053622220965e-02	1.967262883081156488e+00	2.090705182678713025e-04	4.346310746302138399e-04	4.861843763664666033e-04	6.984268599353337000e-04	2.821837511645938833e-04	1.285549076176838446e-01
9.640625127403035233e-02	6.928533101180377185e-02	4.812349617632813437e-02	2.427738577856521345e-04	1.247907199372242593e+00	3.044469369389164173e-04	2.332755549488103597e+00	7.032872224340614895e-05	9.966977760489821592e-02	8.302764953154144756e-01	3.614250848488048109e-04	4.105906714469194515e-04	5.934387812505088986e-04	3.139851708464663216e-01	4.592340448187082758e-01
2.684327920947251860e-04	7.649841061333434444e-02	1.461207121210778836e-01	2.546338352676675090e-02	3.917819616358073631e-01	6.219443663137211864e-01	1.612071868798427454e+00	7.889837289430046141e-02	2.379126779577216411e+00	2.021230402266068111e-04	4.149500272440571924e-04	4.788312469339727644e-04	6.722624368875454231e-04	2.741798685178077405e-04	1.653512804254790580e-01
2.431513193022534101e-04	4.656741354316741902e-04	6.699226758381918168e-02	2.543351762497096072e-04	1.796801413798043701e+00	1.028220672253979222e-02	1.805145787924883560e+00	2.124344431279825141e-01	7.466439852407040501e-02	7.161560507277614507e-01	5.993210163631239595e-01	4.318957972542825140e-04	6.191836993121140054e-04	2.483232594241598350e-04	2.155477428252520200e-01
1.854928213494826139e-04	3.565898682781005525e-04	1.156459053398643660e-01	1.958247884252386302e-04	1.727162236065997725e+00	2.427382462821212354e-04	1.289330908035290824e+00	2.064817438731957333e-01	1.551354168210441697e+00	1.397863485543570142e-04	2.942451114107216847e-04	3.310328889290666248e-04	4.727530256123536195e-04	1.302424910278481285e-01	4.772623558994820714e-01
2.772783915191030508e-04	1.512617926238278010e-01	4.684612092768515850e-04	1.118858818874467372e-02	2.224227674937240273e+00	3.614912839696280029e-04	6.055242270685494699e-01	6.858780669860266299e-02	2.017721124071399696e+00	2.097065619920295064e-04	1.428625403772829650e-01	4.926644747051470152e-04	1.113032592573510587e-01	1.648210479143586427e-01	2.463258441810874848e-04
1.050294112569434973e-01	4.405844188559279395e+00	3.423258189617928854e-02	1.694119911876719052e-04	2.743987819505533943e-01	9.617049052130952069e-02	1.716451950907171278e-04	1.546288247443461938e-01	3.179554976863517395e-04	2.048706487392176478e-01	2.552756120540222219e-04	1.871947473927984551e-01	4.117822996363662514e-04	3.589819716076723954e-02	1.438170321805933634e-04
1.426855229829079635e-04	2.760756008049375138e-04	4.946142653211080265e-02	1.513817721087248490e-04	6.272647188156940112e-01	1.266356318665733940e-03	1.509667804753338748e-04	1.242084290483654180e-01	3.244686084116198826e-02	2.726022254579321125e-01	4.336077069805043926e+00	2.545877505490039359e-04	3.677671780898301187e-04	4.521021173527834530e-02	9.887736087048848432e-03
2.658792720303691575e-04	5.156553169707552616e-04	3.181042056733008466e-02	2.731410805161010218e-04	3.930704828591953248e-01	1.593812608969979450e-01	2.067708352954034545e+00	2.558709059254691831e-01	2.025135811792429408e+00	2.027290637183246601e-04	4.235214817209842822e-04	4.772724677929992632e-04	6.775592007572682268e-04	2.727331399443709168e-04	5.634810175872337901e-01
2.189998876298232811e-01	4.596559055516944436e-01	2.203308046311685531e-01	4.227165281170866930e-04	4.184412928723289012e-04	5.286047756023074320e-04	4.240888143019150508e-04	1.209886152085270264e-04	2.764255779253928846e+00	3.059380422948719883e-04	3.379913494039612498e-01	7.204679357489677041e-04	1.029030326540624407e-03	8.581266887444590763e-01	6.360157411281990303e-01
4.177079147209040305e-02	2.105382359796816039e-01	3.528368216885118674e-02	2.072398491821929734e-04	2.140777305958383003e+00	6.645695564808482003e-02	1.034282547193642321e+00	3.334548096383790905e-01	1.080358694050945978e+00	1.505175615158267242e-04	1.494639236451599795e-01	3.568818059786630693e-04	5.099259757141295490e-04	4.058838999613199605e-01	1.820679448577658432e-04
2.125151038913435098e-01	2.990803033495205376e+00	7.264043361372830854e-02	2.879976332977904167e-04	7.375936901187571948e-01	9.612073641578992023e-01	2.915166483931324985e-04	2.806930210142304094e-02	1.962067546003212065e-02	1.109711256454626732e-01	1.255328151079011245e-01	1.147779950515610270e-01	1.247104031469639662e-01	2.858085711977211463e-04	2.453581082427307419e-04
1.984816850461216349e-04	3.826107223029346651e-04	4.997054252922807083e-02	2.076922786074334999e-04	2.407902798495480834e+00	2.616202983485379921e-04	1.194087153641972154e+00	1.305554345265166893e-01	4.399617098464280729e-01	1.508228401554675220e-04	3.474965499363290022e-01	5.201843232164705261e-02	5.102724892596009146e-04	1.108327199828803705e-01	7.651409160675139987e-01
5.666174186495673976e-02	6.487422253537410968e-04	1.055966298112250706e-01	3.527740529714539722e-04	7.350477888103842394e-01	4.412063321396984795e-04	3.077522833663002277e+00	3.808592142344618958e-01	7.199021960734132419e-02	1.869204147946955941e-01	3.690404606342023164e-01	6.048203726760866591e-04	6.149896462327641977e-02	5.993809590250721853e-02	3.923319535257328017e-01
3.182070132349236122e-04	2.908379855133260902e-02	1.255684899809131859e-02	3.472982208223930937e-04	3.260585274942155178e-04	4.153234945623515695e-04	2.958367066571375936e+00	9.607382084613058236e-05	6.157596966004547394e-04	6.620512653226553468e-01	1.158285210491693251e-01	1.021379337067291893e-01	8.066689470182811456e-04	1.300689684991601647e+00	3.158486601768870083e-01
7.000484772236332132e-04	1.357797224871641487e-03	9.555392261542022814e-01	2.948908767212695903e+00	7.084601167327389841e-04	9.036275939845883490e-04	2.272110597007456420e-03	9.561607650261971791e-01	1.559701321208018876e-03	5.723544615686646519e-01	1.099236158602572445e-03	1.247474913011930534e-03	1.774418173693813284e-03	7.016798185856772986e-04	5.356033848505729889e-02
2.183138276851362747e+00	3.725872390072131253e-04	4.046817919216392362e-02	2.001377964651605867e-04	4.142789704428113673e-01	1.121315075243178638e+00	2.028249179560838889e-04	3.869387826937798480e-01	3.708575615130209661e-04	7.284330215693129995e-01	4.478938160437078569e-02	2.594488622212857698e-01	5.099280408006960337e-04	1.975626157092137604e-04	3.190223485470129461e-01
3.354341573386703185e-04	5.027653007418726033e-02	1.177158702418923952e-01	3.513918010380214473e-04	1.674213574055721132e+00	7.899524602348073632e-02	2.098713034847068837e+00	3.556207787440852919e-02	1.437327176664833506e-01	1.928110242125916085e-01	5.207699638620235348e-04	5.922717492126937378e-04	8.609466252676458396e-04	5.749898880416522973e-01	5.297883976218172863e-01
1.539427354714047636e-04	2.999775151696333977e-04	1.126554754088554988e+00	3.182665927152147134e+00	8.626380944440514842e-02	1.303838519649613004e-01	1.604108833475715668e-04	2.463111921817082162e-01	9.047524633773124103e-02	5.468209103931500614e-01	2.424880473916316481e-04	2.751329688770235674e-04	1.348532423099303712e-02	7.551873220761171068e-02	1.378059825972921732e-04
1.005353048129374038e-01	4.956897615539400306e-04	6.363829331892989494e-02	2.673926671941236565e-04	2.106451140110074949e+00	3.379798891498477409e-04	9.281982644781326952e-01	1.640831452624586517e-01	1.337191100224174534e+00	5.040587105508292920e-01	5.898201959975041264e-02	4.619194787496593620e-04	1.134855042902956253e-02	2.233007032160114758e-01	2.315978087741825799e-04
