6.514948559453350718e-01	3.712374186082935124e-01	3.012073468146430066e-01	2.354962601667865973e-01	7.050443753390308599e-01	5.354279038155630444e-01
1.094143584522444312e+00	2.278061435768131415e-01	4.833211636703808184e-03	3.216429105516026565e-01	8.751677208369619265e-01	2.761125759112363909e-01
6.940595926144830230e-01	3.262528853852311728e-01	5.316569169135864081e-01	2.316345113649748433e-01	4.970087921849783430e-01	5.191913829235297317e-01
1.044427603514530123e+00	4.971708011954377726e-01	1.470736984453566674e-02	1.391046566161507625e-01	6.554018864916019149e-01	4.491424798259629481e-01
1.069017228199879987e+00	7.938635656355980119e-01	7.415056641216849487e-02	3.141835446674524635e-01	7.118397332829778934e-02	4.719359415225358734e-01
5.957742561122164604e-01	6.767576702165457869e-02	8.139123522422361812e-02	7.467526717166469985e-02	1.904971036496856840e+00	6.818367396192513696e-02
6.692726221119488228e-02	1.144866674033671705e+00	5.689804417759695455e-03	5.331410076989182567e-01	8.455973097293443264e-01	2.034236440036393534e-01
5.959919354762374111e-01	3.121851552176926892e-01	4.737702377331255987e-01	1.659720822670776308e-01	7.617384794253272418e-01	4.903226891647846086e-01
7.534195570169942568e-01	3.783050223499069831e-01	1.780514856053692528e-03	2.818557315079058823e-01	9.848558162920006964e-01	3.996756457679286334e-01
1.028118906349921424e+00	1.466344592721458284e-01	1.703194297337940269e-02	6.633090037856018695e-01	4.614756804478228891e-01	4.823704415968270709e-01
9.749822379912119752e-01	2.827242596200042479e-01	1.068680321886496393e-01	2.162262209997562190e-01	8.743753849975058889e-01	3.447902429171329497e-01
6.153227757787349539e-01	3.001230157706555879e-01	8.099872225269767467e-01	2.470790606142708179e-01	4.425138315740932415e-01	3.848421631625691397e-01
9.740807217929347006e-01	6.255383491007366903e-01	7.666395515596126017e-03	1.141244686035350897e-01	8.710862623333524013e-01	2.070201218157852741e-01
2.296129348275542714e+00	5.823015010415719464e-03	7.940604742804599492e-03	9.407055417269659381e-02	3.891363716241690862e-01	6.400066797002690669e-03
4.522154270596657200e-01	2.467586619866166814e-02	3.532619720405252850e-02	1.741768536438380810e+00	2.970493078204058252e-02	5.140464177877620555e-01
7.195251307750796244e-01	1.785692947306807554e-01	7.905729980763771814e-02	6.596264816765771144e-01	1.076576375320657641e+00	8.068154681343649159e-02
5.023265123600473281e-01	1.764999672526348151e+00	1.020047759112145160e-02	9.678540197125428193e-03	7.926496689581294733e-03	5.042310374186076416e-01
7.995338661707599437e-01	4.954839246202157044e-02	6.547293899659088756e-02	5.675158216320826815e-02	6.562478836706208130e-01	1.167452761722118870e+00
1.332315645394884784e+00	6.729072613853735729e-02	5.477616646317384416e-03	5.306535377512104912e-01	5.134527213594931583e-01	3.504778630541228734e-01
8.046278744236222691e-01	3.333150705406012215e-01	3.010309357882782755e-01	2.852710447500845237e-01	6.603440955111381516e-01	4.150042297012261905e-01
1.094140607604932924e+00	2.621643905273823294e-01	1.598035403824962786e-01	1.614086570348645389e-01	7.407247484926970937e-01	3.815541054556603195e-01
1.606344335760043250e-03	5.086429352247121560e-01	1.269553024670406538e+00	6.259694085461829927e-01	3.924849130790927232e-01	1.616690479884278636e-03
4.474226059231263264e-01	5.824354759274606996e-01	4.826389205600362664e-01	2.967460359792951086e-01	6.585318184645824191e-01	3.321483407968158774e-01
7.677932238535863929e-01	3.967827493558513385e-01	3.852251327476995720e-03	2.893250457888099647e-01	7.318889133377837197e-01	6.101211982025944724e-01
1.090201862305725022e+00	2.506801837762246965e-01	2.405960371010261445e-02	9.827457246770661403e-02	1.315930932145798593e+00	1.929501470936649185e-02
6.465795966595780930e-01	1.637802506028246952e-01	4.578842078139503946e-01	2.058218987262262767e-01	8.793952759216036030e-01	4.464191218934781547e-01
8.105480633363693066e-01	1.602782064789623831e-02	1.333524333300772025e+00	1.278562961504604856e-01	4.931317758561698517e-01	1.760563231060379222e-02
2.484565493506144668e-02	2.497490723267667412e-02	1.449515473297913637e+00	2.531890728874355845e-01	8.191967760595906256e-01	2.261775603071791152e-01
2.962543394476785386e-01	2.067949005152166508e-01	1.340072541519137017e+00	2.342995221238980685e-01	4.919610006039640826e-01	2.306150893603163832e-01
5.771456605610393977e-04	2.131891469601964850e+00	8.169287491567652371e-04	2.417668541705459417e-01	2.269295669542246152e-01	1.979639049733402101e-01
7.665784795134333862e-01	5.443773769572021193e-01	2.351713428571242798e-03	2.731334773282700912e-01	7.812247471555533451e-01	4.321919847651232716e-01
2.166575808885535387e-02	1.589322407360900524e-01	6.552130302085906396e-03	5.557720787765095712e-03	2.308810662589592333e+00	2.980768295215798225e-01
9.447777976838968028e-01	3.236490489413196281e-01	2.957991685498335705e-03	1.931960636835889644e-01	3.283832676784647076e-01	1.006853018010056777e+00
1.783738271664103481e+00	1.356950056153712614e-01	1.648061661848127316e-02	2.340037440962497717e-01	1.285891553771417208e-02	6.161292454149538411e-01
1.844600204225578910e+00	1.198338738261117559e-01	9.135572943680855471e-03	1.939566319396318628e-01	7.518541537086301761e-03	6.244015734808751050e-01
7.210478732172111993e-01	4.975326843935676813e-01	1.070121441423187991e-01	1.718924418358202810e-01	6.718044929836806123e-01	6.304900228219001423e-01
6.282045507216127422e-01	3.867307680134988157e-01	5.373496024226512846e-01	2.768476727063819975e-01	7.743237262664564025e-01	1.961574661867681035e-01
4.404967762837241375e-03	1.839481451259826317e+00	6.169273226821908596e-01	1.088607813571554339e-01	5.501200196071286304e-03	2.244761326297550486e-01
2.997567376974544784e-01	4.494014217818881884e-01	4.337622678801220100e-01	4.321296822959774797e-01	8.048086384588791775e-01	3.798546833013710100e-01
4.693565260691850982e-01	1.879547523803173081e-01	1.065403808516766526e+00	1.898975416715669995e-01	6.222201556193502903e-01	2.650027448250056872e-01
7.056757048430520873e-01	7.706613463182419022e-01	5.627505578113428317e-03	2.937074360986368093e-01	6.550961067213439959e-01	3.688863567059326720e-01
7.003813243464471761e-01	7.425781372032659311e-01	4.102674362239826511e-01	1.375927586495068744e-01	3.613707523852384695e-01	4.477911732800607392e-01
1.147069000098950520e+00	2.540739403150538145e-01	4.231693534933393952e-01	1.952508606092522581e-01	5.112739269858616042e-01	2.691064749463525363e-01
1.325839735815164365e-02	9.005845910423119216e-01	1.471465453811034108e+00	1.587768081986296737e-02	3.826419646043562883e-01	1.508509163563037311e-02
6.108575626508976342e-01	3.169643944645398892e-01	4.760357029465378531e-01	2.003532553716155795e-01	7.768140004325265746e-01	4.189686470139071806e-01
9.323327998707955366e-01	1.218377671879784241e-01	3.051772138535780443e-01	1.501933494712886508e-01	1.178833604116153788e+00	1.113615386003621449e-01
2.263509337485181128e-01	1.668716289917556231e-02	2.132884838020773083e-02	2.478895579093664259e-01	1.326485779906981355e+00	9.598805488397680330e-01
7.187553482043399500e-01	4.994999285976317038e-01	1.452128543853689058e-01	1.706203189416448107e-01	7.851626608875360569e-01	4.806942698785854340e-01
6.117978781896197260e-01	5.194039055443390174e-01	3.338943012880514205e-01	1.772446654347877848e-01	9.175898782804541298e-01	2.400638252052880728e-01
2.410028393327506013e-01	5.146923018001133832e-01	8.486837773218457170e-02	7.731804825616829524e-02	1.808245807704131458e+00	6.665789223392133700e-02
4.017225178516398848e-02	1.406059355673400013e+00	9.570134230471118997e-01	1.766226233412647451e-01	4.400893786360966786e-02	1.727770083823402802e-01
6.802654027179737550e-01	4.655136932975232900e-01	1.455506596913097583e-01	2.955761650827467002e-01	9.061335407617365778e-01	3.067842170955201730e-01
2.878065444769302705e-01	6.659219616101371385e-03	8.923108678198635180e-03	1.539514841889202956e-01	9.319142339106771811e-01	1.410185490783494089e+00
7.511922838334802455e-01	5.125366178928241201e-01	5.314165032337628825e-01	1.068581185848097165e-01	5.943127221374309155e-01	3.034847948534614148e-01
7.380032324735238403e-01	6.431873366205450582e-01	5.484286401174846004e-01	1.906803512403067724e-01	4.113693035977564194e-01	2.678372989514098412e-01
2.621366901980961561e-01	2.015293628452177188e+00	3.987100312827442095e-02	1.765599897412335473e-01	6.753780278967477790e-02	2.358486706656812981e-01
9.311390437590558733e-01	5.265691444210255368e-01	1.666869745105054338e-03	1.887601013640213543e-01	6.790726810377373246e-01	4.726914579666732785e-01
1.101312920587796285e+00	3.234549707323957080e-01	8.557888599676819310e-04	1.376001799659609670e-01	7.121811625579091976e-01	5.245425182315933688e-01
4.448956320919188467e-01	5.055579432649681682e-01	4.094990861640380730e-01	1.844329482611999083e-01	7.918273828404170933e-01	4.637004732253002248e-01
5.755197359999710827e-01	4.627936988720253719e-01	7.757270687566862888e-01	2.230547008861645253e-01	4.258626768487363545e-01	3.368043058738880435e-01
1.521272616052646576e-01	1.018061866236621427e+00	2.051659897497710213e-03	1.624391181842357756e+00	1.666654066664571485e-03	1.566633589206286627e-03
3.703549739706323285e-01	9.636323932605276310e-01	5.916547973037095121e-01	1.794774374361098324e-01	3.753803569387064720e-01	3.193136065884344954e-01
4.710796861940003133e-01	9.801812644823989507e-01	1.449885440885939234e-03	1.539044903458799407e-01	4.958677119591130000e-01	6.974283948676108791e-01
4.567725441055102698e-01	3.308964072419077751e-01	7.862261267167767187e-01	1.648750071457079913e-01	5.087064240541032678e-01	5.524692694454276243e-01
6.168644608624290759e-01	4.319220944280934837e-01	6.048768919762523844e-01	2.880903550824325809e-01	4.835960960927373486e-01	3.745837989902321974e-01
6.837455567920188715e-01	4.952227302593528169e-01	1.728789387763715879e-01	2.400823227534058801e-01	6.615262257176949268e-01	5.463549068864500535e-01
2.037990899814710096e-03	2.679789298916516405e+00	2.762391179271413578e-03	2.532911594818920784e-03	2.382871943056681738e-03	1.103083197952936939e-01
5.981578838470866799e-01	3.969550600798942286e-01	5.264095202447879318e-01	2.256760039792669037e-01	4.995787609493002601e-01	5.531653276287658016e-01
6.725382359146072631e-01	1.301855986614490757e-01	6.193203979463891562e-01	1.567846131273812615e-01	9.570751581515031248e-01	2.640569958512529181e-01
7.683968484088627982e-01	3.645948848669941511e-01	2.545694408221468169e-03	2.400335579628032623e-01	9.178918123047223876e-01	5.063828304292905536e-01
8.908562818487810731e-01	7.272235944123219831e-01	4.520962000571440362e-03	2.155845681988333984e-01	4.787467423518447784e-01	4.827892564429267508e-01
5.464346045089428783e-01	4.417196957012720637e-01	6.903575456637682795e-01	2.473180678378803787e-01	4.227929111719800903e-01	4.511014842952267845e-01
3.442087707505710886e-02	1.639516317674056534e-01	4.718639544139370534e-02	2.160430038443900136e-01	6.389503420881386120e-01	1.695801598888176498e+00
9.095577559403369636e-03	9.078516229382378455e-01	4.857008842645691993e-01	5.448016856541830488e-02	3.033622786845744934e-01	1.038759138177119734e+00
6.277650009549886612e-01	3.607536345275996204e-01	2.866271717308627523e-02	2.515025030422482141e-02	7.765479345085045670e-01	9.792091476101059122e-01
4.181434032603061901e-01	1.528873229069225015e-01	7.874867257732461878e-01	4.230379880220430655e-02	7.055195266549002531e-01	6.935430011163661312e-01
1.197541237502954825e+00	1.934744011262980457e-01	4.471153271501869253e-01	1.033981294635404335e-01	7.921126099021337241e-01	6.623976766225732338e-02
6.176300889476472600e-01	1.037007850393825370e+00	1.002391418275728530e+00	4.605636934726407145e-02	4.637646899128235189e-02	4.672204975502022850e-02
5.341136432964979086e-01	1.055817507863723304e+00	3.345454975757601868e-01	1.725116559710568598e-01	4.730835645313997695e-01	2.297444791006463538e-01
6.256340996940650268e-01	1.096542226149502364e+00	9.317434053454058326e-03	1.026054202083466621e-01	4.995554013026902718e-01	4.657566095878271084e-01
2.875516330116853516e-05	2.799829404459667881e+00	3.904260142010945023e-05	3.625918535822948377e-05	3.137785953621288358e-05	3.279169393232463239e-05
6.034792542731049316e-04	2.575740039378846546e+00	7.671162623302774878e-04	6.831583307019822989e-04	2.215866710734190337e-01	5.716461606373820668e-04
8.736213996087219824e-01	7.262055382854600838e-01	3.149591038132654348e-03	1.641048044172677134e-01	7.262632530406639697e-01	3.064629044349415077e-01
8.274163109843389874e-01	1.831488216411134295e-01	6.490893121650252121e-04	7.662060748199600591e-02	1.534509390532506456e+00	1.776165403059524472e-01
3.139047044528067154e-01	1.814681521465570269e+00	2.746239041050436633e-03	8.346678792690497006e-02	4.793838902988739048e-01	1.056479958355754645e-01
5.732801547359336336e-01	2.438232600169608078e-01	1.654796462372184196e-01	3.951453071977676368e-01	9.908717280641211600e-01	4.312538433846220265e-01
1.435322147807104765e+00	2.435566422552278704e-02	3.109077012557636549e-02	1.257195642010321635e+00	2.622884798641186496e-02	2.356795512124548742e-02
2.462977297230419360e+00	3.668164731786391266e-03	4.729237790764358358e-03	4.138148255556352469e-03	3.205903367619721833e-01	3.586761620015765234e-03
4.850721690633075234e-01	1.314564453709910596e+00	2.545855425447588471e-01	5.091464337886487251e-02	5.346518024495305887e-01	1.599960339631800454e-01
2.254261192823651949e-01	8.078605560080017733e-01	1.762103412479011557e-03	8.222598846425507313e-01	3.719910799793804124e-01	5.705923142260229675e-01
2.009489230268912598e-03	7.984407722989523837e-01	2.600983769269648270e-03	1.992533834841030416e+00	2.074951566861014951e-03	2.169057895709386712e-03
6.812433420421857289e-01	4.404470564806930999e-01	1.802424707689727519e-03	1.681125950974807770e-01	1.055146978647244049e+00	4.531389229793825746e-01
2.880648119480858638e-01	2.110617362111180950e-01	5.468669112583250669e-03	9.294670160072389109e-01	6.848446212502516950e-01	6.807507107521355572e-01
5.190729282485772034e-01	3.255449700294130722e-01	4.569890640852117096e-03	2.703043777142876553e-02	1.540543087483473794e+00	3.829563044724429433e-01
6.603218110133471375e-02	9.559001572212292297e-01	5.533911063634473493e-01	3.725541337050328194e-01	7.602690495913340119e-01	8.427236790889627849e-02
4.290074887490532007e-01	4.755760078365784405e-01	1.215692119348679379e+00	1.912092127764802307e-01	7.537032050451104165e-03	4.804207725131090512e-01
2.879503303967866912e-01	8.846576929712683945e-01	7.983650595024980312e-01	3.411727038227515552e-01	8.689966066069775008e-03	4.785701609089453856e-01
9.187817501089938776e-01	5.733139552355492885e-01	5.381132269126353423e-03	1.708761181074955338e-01	5.709414072639631410e-01	5.603761259518306170e-01
6.812891004270780204e-01	4.869119578903053913e-01	5.973085344184810713e-02	2.368978435058118059e-01	6.699198772173184935e-01	6.606641812775776446e-01
4.055125911885724133e-01	1.025274176639587642e+00	5.967867333243395134e-01	7.425875424428379779e-02	4.177492087432273515e-01	2.801328551877146356e-01
7.921230565046449845e-01	1.049341476459651590e+00	3.391327054168691638e-03	1.090651548414866417e-01	4.964596724073596645e-01	3.494115470054182659e-01
7.444322784590904352e-01	5.628692722299183382e-01	4.116457123403635676e-02	2.026235535581699942e-01	6.931701633029332399e-01	5.529063225850117114e-01
8.522333738670038183e-01	5.501989944892722306e-01	1.260430655893160197e-03	3.585365088188461474e-02	4.388841320799307111e-01	9.214912733262631273e-01
2.208559514517343669e-01	8.415787709501972857e-01	9.638171538370510216e-01	1.955207556249492773e-01	3.569847649729379069e-01	2.210570839993814263e-01
7.832688857954671624e-01	4.942094894079183676e-01	2.300290068120456732e-03	1.679706533813057900e-01	8.316404265290725517e-01	5.204689678681185816e-01
7.542007003201149917e-01	4.008818003080416581e-01	4.068311014449810074e-03	3.056157052767312643e-01	9.275036288687835695e-01	4.074829645739084238e-01
1.374446801772896752e-04	2.619097099752487612e+00	1.876664169537130809e-04	1.029076162583658222e-01	1.583741783382868720e-04	7.750030812430998284e-02
2.556019574135242473e-02	2.107033167965785214e+00	3.569012174260573905e-02	3.575132524652962496e-01	2.450181140703053817e-01	2.684647357200506401e-02
5.392730859048894265e-02	2.133935521638231858e+00	4.000893729368686091e-02	3.316597608383821394e-02	5.011718760313305099e-01	3.514865106983475207e-02
1.975327925097275159e-02	1.981250355460323798e+00	2.443395484763947328e-02	3.139997091364611914e-01	2.011928651741417412e-02	4.387586532855174415e-01
8.631928195678690852e-01	8.702879567149837126e-01	4.911843785867203716e-01	2.668126377528155513e-01	3.043124854160943471e-01	3.938325853104949863e-03
5.940464262758288205e-01	6.310210177600782296e-03	8.459864684843446669e-01	1.441186188421912651e-01	7.838337755958507680e-01	4.252151559996445451e-01
5.931159266997365620e-01	5.077984811495033224e-01	4.509492430888589198e-01	1.471638539445463412e-01	4.550398611003314553e-01	6.456598567045791492e-01
6.826675634017208560e-01	5.448992852030151157e-01	1.945632631452410555e-01	1.794836942965507554e-01	7.877950591490914256e-01	4.105271614895684706e-01
1.346501582827405841e+00	3.338971399177284582e-02	3.883747536195389372e-01	1.363416340911081936e-01	5.683648250227022469e-01	3.269713374033597075e-01
4.951109098216245341e-01	1.364614446023533212e-01	6.306400847630598827e-01	8.240546562597475533e-02	6.180411899553189814e-01	8.372667089840386545e-01
2.901922598449686586e-01	1.962587202710374106e-03	1.821087647077279381e-01	1.988007065756383640e-01	1.035585039311881284e+00	1.091211627208060531e+00
1.799207359588682819e-04	1.703936554093557953e-04	4.246634979320939030e-01	2.032937792948919242e-01	1.295166790757799280e+00	8.765122247955849932e-01
1.665404401734775997e+00	3.458749908208664792e-01	3.937959519636990979e-03	1.554164655357530844e-01	3.005433676789126540e-01	3.285812839650655293e-01
5.995668496210523335e-01	9.490218317590215502e-01	3.496604009314500661e-01	1.773755387098784331e-01	4.316201959173510128e-01	2.927195312068045507e-01
7.595517825736843864e-01	3.250283049016355341e-01	3.938396962236449528e-01	2.710051210034764013e-01	6.883162302486259820e-01	3.620805274303626753e-01
1.104006565836875980e-01	1.203967138381652813e+00	9.728949341559227706e-03	3.489086873322591043e-01	8.364718818329095473e-01	2.899187308451194878e-01
3.807905919560167045e-03	1.613559287310086576e+00	5.761350181925104508e-01	2.869904949460362897e-01	2.539050094172707883e-01	6.534412840827664992e-02
9.534811307838086947e-01	7.120685415985257560e-02	1.448347346432199596e-02	1.248682527385613916e-02	1.480897371072623203e+00	2.665057120116081091e-01
5.711546178971397270e-01	9.621371242220339015e-01	3.516206122987573703e-03	3.877232412398814443e-01	4.740713979324864824e-01	4.011834629782632389e-01
9.009211648965508301e-01	3.729796543697017630e-01	3.138738995876657039e-03	2.619708939703134787e-01	9.339734282840967960e-01	3.268257662794263330e-01
5.194066783140918186e-01	1.821990184440931970e-01	7.691102716761402114e-01	2.072128980952941124e-01	8.090424847171738820e-01	3.129597117883002322e-01
4.313136140088566495e-01	1.550529677384239469e-01	7.392503673327397440e-01	3.128137220865860324e-01	7.406851101424200001e-01	4.208510996994002107e-01
9.064915551933304672e-01	2.744800446687947759e-01	2.130809684657611891e-01	1.911836913987588482e-01	8.527716232036052224e-01	3.619798877229752354e-01
1.859419497939037269e+00	1.348538832963122559e-03	1.592275679745000071e-03	2.106463648259493948e-01	5.502824815876043996e-01	1.766153324312581818e-01
9.969080564201768802e-01	5.668232419268650624e-01	2.789547148911532548e-01	6.064616673856555035e-02	1.582008312288557539e-02	8.796147505291498359e-01
7.520643692043328388e-01	4.687719547263251019e-01	9.106159273371678547e-03	2.279770088321254606e-01	8.055553639196717519e-01	5.359655225354552632e-01
4.463993514773966220e-01	3.467580240096104511e-03	4.332367176521978620e-03	1.525071764761170234e+00	3.360403014610485652e-03	8.170842768498881581e-01
2.449636382304625659e+00	8.569153516430214057e-03	1.686484122756019355e-03	1.391212711013933455e-03	1.647818087399989485e-03	3.369666083668975687e-01
1.780566075928119718e-01	2.705269981148718250e-02	3.597267333608130530e-02	1.014920938103925252e+00	5.569110539954287287e-01	9.847492976286055244e-01
4.516593221852991391e-01	4.834059200123305006e-03	6.126349533607084417e-03	2.852290349808844772e-01	1.226133964909744245e+00	8.256288028090913445e-01
8.196217839524380100e-01	4.241846346609235985e-01	3.187559054696714189e-01	1.027342199878427537e-01	6.543407063350961117e-01	4.802179036225853737e-01
4.691175859313925778e-02	6.211256624415095046e-02	1.029700369566400431e+00	4.082670369432046115e-02	3.703795405308484001e-02	1.579966144312685339e+00
2.403405111651172099e+00	5.500660372924830871e-03	7.630259620047889248e-03	6.534714484772991341e-03	7.141751323704111261e-03	3.693152709532258604e-01
8.210944004866659318e-01	8.172931304167692090e-01	2.485044867892435491e-03	1.232555491550056948e-01	5.757269811955667560e-01	4.599931484235768031e-01
8.164745441544405402e-01	1.017607662931594992e-01	4.487141092234881445e-01	3.965494019127452363e-01	6.545744996191876774e-01	3.819054952873170983e-01
2.670490047130519962e+00	2.170849078859712900e-02	3.412197563149712426e-02	2.446894213229359322e-02	2.541283481131065281e-02	2.182244861047764536e-02
7.677681684357343661e-01	2.481782268894243138e-01	2.913055245269523530e-01	1.972996416961844135e-01	7.569981723464385137e-01	5.384225159750535283e-01
9.856302543824440043e-01	4.096006460602999444e-01	2.572000186862520854e-01	1.969261586988071411e-01	4.870741588502872088e-01	4.634849099610124368e-01
2.548073312285919378e+00	8.318852086730066375e-02	7.270987220643055065e-04	1.981381319445669684e-02	1.665984101305197432e-02	1.314945297158121307e-01
6.242112098501809703e-01	2.666618238365946192e-02	3.569004698306019879e-02	1.622919969607876656e-01	1.317717410306994630e+00	6.309594598102682417e-01
8.390092397195672014e-01	1.909793796768924357e-01	6.729597818626943673e-02	5.798747120349978523e-02	4.559208293646235810e-01	1.183813106074907529e+00
2.125707422957808304e-02	1.653327371961043957e+00	2.173057317683004808e-01	4.980384356593436368e-01	3.855718423479150281e-01	2.258140394885502222e-02
5.313397126339131082e-01	2.746414388806162621e-01	5.304142922129790882e-01	1.850654478165988381e-01	8.666587120844505554e-01	4.118204567870138444e-01
1.174011005024224286e+00	1.113382108685068150e+00	7.760033439135334554e-02	3.057785952405905339e-01	6.146150665755315684e-02	6.109476469632463269e-02
2.412778474311824350e+00	2.480855411128134735e-01	3.455442564759820916e-04	3.495223101920451325e-02	3.104315406313691095e-04	1.035072235322224699e-01
9.385894080322868538e-01	2.471474265802675874e-01	3.250003934873442746e-01	1.509409136031329701e-01	6.393679322886429706e-01	4.989414089485788018e-01
1.547614340797407895e+00	2.862104445099542330e-02	2.864177054195899200e-02	2.339109161651226620e-01	3.651239299372945890e-01	5.941401459616014735e-01
5.272042988102320082e-01	3.933874426081035991e-01	4.774903282970321405e-01	2.333648388982301203e-01	7.882040362172622050e-01	3.798490653890988500e-01
2.220635769061672649e-01	1.360095235980967598e-01	1.083586339329876580e+00	2.304943390443577045e-01	4.374335935375566753e-01	6.893861298951440286e-01
8.857783870147950545e-01	2.485498122978586633e-01	3.232384568282598708e-02	2.127080959428418183e-01	7.494510546092512104e-01	6.691243327397800034e-01
1.831129031694499892e-02	1.859361988529697196e-01	1.877906082441757274e+00	1.448409583804366463e-01	1.925483535438904728e-02	5.521985332846465200e-01
3.078939984822675387e-03	2.725666692580937939e-02	4.395621093247479780e-03	7.359254978171285710e-01	9.787180970415275683e-01	1.050332176886908275e+00
4.172353051264985901e-01	4.855232466488953458e-01	6.293701824309521076e-01	2.373710020033766022e-01	5.568568579502084503e-01	4.735661117954553245e-01
1.061843634674417336e+00	4.045201856847315813e-01	5.899918510067183241e-04	1.462796799985186524e-01	7.997519627821429999e-01	3.869788968225237324e-01
6.107092515986592973e-01	2.735384480467958346e-01	2.861530070649402346e-01	2.703718106393387388e-01	7.749813375669002413e-01	5.842297801523177458e-01
7.190534490373586829e-01	1.309951440607598272e+00	4.955968816421974996e-03	3.265419178338311440e-02	7.287108277639370302e-01	4.363438217969950114e-03
8.556585378672853506e-04	2.506585830771096646e+00	1.618935809198707443e-01	2.085771078401589193e-02	1.031535345195212566e-03	1.087035000573016996e-01
